ID,Time,Data0,Data1,Data2,Data3,Data4,Data5,Data6,Data7
15,187950,1,,,,,,,
192,187959,0,0,0,0,0,1,0,0
12,187974,3,18,,,,,,
192,187989,0,0,0,0,0,1,0,0
192,187999,0,0,0,0,0,0,0,0
11,188000,0,38,,,,,,
192,188019,0,0,0,0,0,1,0,0
192,188049,0,0,0,0,0,1,0,0
11,188050,0,39,,,,,,
12,188050,3,17,,,,,,
15,188050,1,,,,,,,
192,188079,0,0,0,0,0,1,0,0
11,188099,0,40,,,,,,
192,188109,0,0,0,0,0,1,0,0
12,188124,3,17,,,,,,
192,188139,0,0,0,0,0,1,0,0
11,188149,0,36,,,,,,
15,188149,1,,,,,,,
192,188169,0,0,0,0,0,1,0,0
12,188199,3,18,,,,,,
11,188199,0,38,,,,,,
192,188200,0,0,0,0,0,1,0,0
192,188229,0,0,0,0,0,1,0,0
15,188249,1,,,,,,,
11,188249,0,39,,,,,,
192,188259,0,0,0,0,0,1,0,0
12,188274,3,18,,,,,,
192,188289,0,0,0,0,0,1,0,0
11,188299,0,39,,,,,,
192,188319,0,0,0,0,0,1,0,0
12,188349,3,18,,,,,,
11,188349,0,38,,,,,,
15,188350,1,,,,,,,
192,188350,0,0,0,0,0,1,0,0
192,188379,0,0,0,0,0,1,0,0
11,188399,0,39,,,,,,
192,188409,0,0,0,0,0,1,0,0
12,188424,3,18,,,,,,
192,188439,0,0,0,0,0,1,0,0
15,188449,1,,,,,,,
11,188449,0,37,,,,,,
192,188469,0,0,0,0,0,1,0,0
192,188499,0,0,0,0,0,1,0,0
11,188500,0,40,,,,,,
12,188500,3,18,,,,,,
192,188529,0,0,0,0,0,1,0,0
11,188549,0,38,,,,,,
15,188549,1,,,,,,,
192,188559,0,0,0,0,0,1,0,0
12,188574,3,17,,,,,,
192,188589,0,0,0,0,0,1,0,0
11,188599,0,37,,,,,,
192,188619,0,0,0,0,0,1,0,0
192,188649,0,0,0,0,0,1,0,0
11,188650,0,41,,,,,,
12,188650,3,17,,,,,,
15,188650,1,,,,,,,
192,188651,0,0,0,0,1,0,0,0
192,188679,0,0,0,0,0,1,0,0
192,188699,0,0,0,0,0,0,0,0
11,188700,0,36,,,,,,
192,188709,0,0,0,0,0,1,0,0
12,188724,3,18,,,,,,
192,188739,0,0,0,0,0,1,0,0
11,188749,0,38,,,,,,
15,188749,1,,,,,,,
192,188769,0,0,0,0,0,1,0,0
192,188799,0,0,0,0,0,1,0,0
11,188800,0,55,,,,,,
12,188800,3,18,,,,,,
192,188800,0,0,0,0,1,0,0,0
192,188829,0,0,0,0,0,1,0,0
15,188849,1,,,,,,,
11,188849,1,42,,,,,,
192,188859,0,0,0,0,0,1,0,0
12,188874,3,18,,,,,,
192,188889,0,0,0,0,0,1,0,0
11,188899,1,65,,,,,,
192,188919,0,0,0,0,0,1,0,0
12,188949,3,18,,,,,,
11,188949,4,1,,,,,,
15,188950,1,,,,,,,
192,188950,0,0,0,0,0,1,0,0
192,188979,0,0,0,0,0,1,0,0
11,188999,7,36,,,,,,
192,189009,0,0,0,0,0,1,0,0
12,189024,3,17,,,,,,
192,189039,0,0,0,0,0,1,0,0
15,189049,1,,,,,,,
11,189049,10,14,,,,,,
192,189069,0,0,0,0,0,1,0,0
192,189099,0,0,0,0,0,1,0,0
11,189100,10,14,,,,,,
12,189100,3,18,,,,,,
192,189129,0,0,0,0,0,1,0,0
11,189149,10,13,,,,,,
15,189149,1,,,,,,,
192,189159,0,0,0,0,0,1,0,0
12,189174,3,18,,,,,,
192,189189,0,0,0,0,0,1,0,0
11,189199,10,13,,,,,,
192,189219,0,0,0,0,0,1,0,0
192,189249,0,0,0,0,0,1,0,0
11,189250,10,14,,,,,,
12,189250,3,18,,,,,,
15,189250,1,,,,,,,
192,189279,0,0,0,0,0,1,0,0
11,189299,10,14,,,,,,
192,189309,0,0,0,0,0,1,0,0
12,189324,3,18,,,,,,
192,189339,0,0,0,0,0,1,0,0
15,189349,1,,,,,,,
11,189349,10,14,,,,,,
192,189369,0,0,0,0,0,1,0,0
11,189399,10,13,,,,,,
12,189399,3,18,,,,,,
192,189400,0,0,0,0,0,1,0,0
192,189429,0,0,0,0,0,1,0,0
11,189449,0,71,,,,,,
15,189449,1,,,,,,,
192,189459,0,0,0,0,0,1,0,0
12,189474,3,18,,,,,,
192,189489,0,0,0,0,0,1,0,0
192,189499,0,0,0,0,0,0,0,0
11,189500,0,0,,,,,,
192,189519,0,0,0,0,0,1,0,0
192,189549,0,0,0,0,0,1,0,0
11,189550,0,23,,,,,,
12,189550,3,18,,,,,,
15,189550,1,,,,,,,
192,189579,0,0,0,0,0,1,0,0
192,189599,0,0,0,0,1,0,0,0
11,189600,0,70,,,,,,
192,189609,0,0,0,0,0,1,0,0
12,189624,3,17,,,,,,
192,189639,0,0,0,0,0,1,0,0
11,189649,0,63,,,,,,
15,189649,1,,,,,,,
192,189669,0,0,0,0,0,1,0,0
192,189699,0,0,0,0,0,1,0,0
11,189700,0,61,,,,,,
12,189700,3,17,,,,,,
192,189729,0,0,0,0,0,1,0,0
15,189749,1,,,,,,,
11,189749,0,65,,,,,,
192,189759,0,0,0,0,0,1,0,0
12,189774,3,17,,,,,,
192,189789,0,0,0,0,0,1,0,0
11,189799,0,59,,,,,,
192,189819,0,0,0,0,0,1,0,0
11,189849,0,60,,,,,,
12,189849,3,17,,,,,,
15,189850,1,,,,,,,
192,189850,0,0,0,0,0,1,0,0
192,189879,0,0,0,0,0,1,0,0
11,189899,0,57,,,,,,
192,189909,0,0,0,0,0,1,0,0
12,189924,3,17,,,,,,
192,189939,0,0,0,0,0,1,0,0
11,189949,0,65,,,,,,
15,189949,1,,,,,,,
192,189969,0,0,0,0,0,1,0,0
192,189999,0,0,0,0,0,1,0,0
11,190000,1,22,,,,,,
12,190000,3,18,,,,,,
192,190029,0,0,0,0,0,1,0,0
11,190049,4,14,,,,,,
15,190049,1,,,,,,,
192,190059,0,0,0,0,0,1,0,0
12,190074,3,19,,,,,,
192,190089,0,0,0,0,0,1,0,0
11,190099,9,58,,,,,,
192,190119,0,0,0,0,0,1,0,0
11,190149,10,13,,,,,,
12,190149,3,18,,,,,,
15,190150,1,,,,,,,
192,190150,0,0,0,0,0,1,0,0
192,190179,0,0,0,0,0,1,0,0
11,190199,10,13,,,,,,
192,190209,0,0,0,0,0,1,0,0
12,190224,3,18,,,,,,
192,190239,0,0,0,0,0,1,0,0
11,190249,10,13,,,,,,
15,190249,1,,,,,,,
192,190269,0,0,0,0,0,1,0,0
192,190299,0,0,0,0,0,1,0,0
11,190300,10,14,,,,,,
12,190300,3,18,,,,,,
192,190329,0,0,0,0,0,1,0,0
11,190349,10,13,,,,,,
15,190349,1,,,,,,,
192,190359,0,0,0,0,0,1,0,0
12,190374,3,18,,,,,,
192,190389,0,0,0,0,0,1,0,0
11,190399,10,14,,,,,,
192,190419,0,0,0,0,0,1,0,0
12,190449,3,18,,,,,,
11,190449,10,15,,,,,,
15,190450,1,,,,,,,
192,190450,0,0,0,0,0,1,0,0
192,190479,0,0,0,0,0,1,0,0
11,190499,10,13,,,,,,
192,190509,0,0,0,0,0,1,0,0
12,190524,3,18,,,,,,
192,190539,0,0,0,0,0,1,0,0
11,190549,10,13,,,,,,
15,190549,1,,,,,,,
192,190569,0,0,0,0,0,1,0,0
192,190599,0,0,0,0,0,1,0,0
11,190600,1,89,,,,,,
12,190600,3,18,,,,,,
192,190629,0,0,0,0,0,1,0,0
192,190649,0,0,0,0,0,0,0,0
11,190650,0,0,,,,,,
15,190650,1,,,,,,,
192,190659,0,0,0,0,0,1,0,0
12,190674,3,17,,,,,,
192,190689,0,0,0,0,0,1,0,0
192,190699,0,0,0,0,1,0,0,0
11,190700,0,64,,,,,,
192,190719,0,0,0,0,0,1,0,0
11,190749,0,86,,,,,,
12,190749,3,18,,,,,,
15,190750,1,,,,,,,
192,190750,0,0,0,0,0,1,0,0
192,190779,0,0,0,0,0,1,0,0
11,190799,0,75,,,,,,
192,190809,0,0,0,0,0,1,0,0
12,190824,3,18,,,,,,
192,190839,0,0,0,0,0,1,0,0
11,190849,0,73,,,,,,
15,190849,1,,,,,,,
192,190869,0,0,0,0,0,1,0,0
192,190899,0,0,0,0,0,1,0,0
11,190900,0,72,,,,,,
12,190900,3,18,,,,,,
192,190929,0,0,0,0,0,1,0,0
11,190949,0,71,,,,,,
15,190949,1,,,,,,,
192,190959,0,0,0,0,0,1,0,0
12,190974,3,17,,,,,,
192,190989,0,0,0,0,0,1,0,0
11,190999,0,70,,,,,,
192,191019,0,0,0,0,0,1,0,0
15,191049,1,,,,,,,
11,191049,0,69,,,,,,
12,191050,3,18,,,,,,
192,191050,0,0,0,0,0,1,0,0
192,191079,0,0,0,0,0,1,0,0
11,191099,1,45,,,,,,
192,191109,0,0,0,0,0,1,0,0
12,191124,3,17,,,,,,
192,191139,0,0,0,0,0,1,0,0
11,191149,5,34,,,,,,
15,191149,1,,,,,,,
192,191169,0,0,0,0,0,1,0,0
192,191199,0,0,0,0,0,1,0,0
11,191200,10,13,,,,,,
12,191200,3,18,,,,,,
192,191229,0,0,0,0,0,1,0,0
11,191249,10,15,,,,,,
15,191249,1,,,,,,,
192,191259,0,0,0,0,0,1,0,0
12,191274,3,17,,,,,,
192,191289,0,0,0,0,0,1,0,0
11,191299,10,13,,,,,,
192,191319,0,0,0,0,0,1,0,0
15,191349,1,,,,,,,
11,191349,10,14,,,,,,
12,191350,3,17,,,,,,
192,191350,0,0,0,0,0,1,0,0
192,191379,0,0,0,0,0,1,0,0
11,191399,10,13,,,,,,
192,191409,0,0,0,0,0,1,0,0
12,191424,3,18,,,,,,
192,191439,0,0,0,0,0,1,0,0
11,191449,10,13,,,,,,
15,191449,1,,,,,,,
192,191469,0,0,0,0,0,1,0,0
192,191499,0,0,0,0,0,1,0,0
11,191500,10,14,,,,,,
12,191500,3,18,,,,,,
192,191529,0,0,0,0,0,1,0,0
11,191549,10,16,,,,,,
15,191549,1,,,,,,,
192,191559,0,0,0,0,0,1,0,0
12,191574,3,18,,,,,,
192,191589,0,0,0,0,0,1,0,0
11,191599,5,33,,,,,,
192,191619,0,0,0,0,0,1,0,0
15,191649,1,,,,,,,
11,191649,0,0,,,,,,
12,191650,3,18,,,,,,
192,191650,0,0,0,0,0,1,0,0
192,191651,0,0,0,0,0,0,0,0
192,191679,0,0,0,0,0,1,0,0
11,191699,0,0,,,,,,
192,191709,0,0,0,0,0,1,0,0
12,191724,3,17,,,,,,
192,191739,0,0,0,0,0,1,0,0
11,191749,0,40,,,,,,
15,191749,1,,,,,,,
192,191769,0,0,0,0,0,1,0,0
192,191799,0,0,0,0,0,1,0,0
11,191800,0,67,,,,,,
12,191800,3,18,,,,,,
192,191800,0,0,0,0,1,0,0,0
192,191829,0,0,0,0,0,1,0,0
11,191849,0,73,,,,,,
15,191849,1,,,,,,,
192,191859,0,0,0,0,0,1,0,0
12,191874,3,17,,,,,,
192,191889,0,0,0,0,0,1,0,0
11,191899,0,67,,,,,,
192,191919,0,0,0,0,0,1,0,0
192,191949,0,0,0,0,0,1,0,0
11,191950,0,67,,,,,,
12,191950,3,18,,,,,,
15,191950,1,,,,,,,
192,191979,0,0,0,0,0,1,0,0
11,191999,0,65,,,,,,
192,192009,0,0,0,0,0,1,0,0
12,192024,3,18,,,,,,
192,192039,0,0,0,0,0,1,0,0
11,192049,0,69,,,,,,
15,192049,1,,,,,,,
192,192069,0,0,0,0,0,1,0,0
12,192099,3,18,,,,,,
11,192099,0,67,,,,,,
192,192100,0,0,0,0,0,1,0,0
192,192129,0,0,0,0,0,1,0,0
11,192149,0,63,,,,,,
15,192149,1,,,,,,,
192,192159,0,0,0,0,0,1,0,0
12,192174,3,18,,,,,,
192,192189,0,0,0,0,0,1,0,0
11,192199,0,62,,,,,,
192,192219,0,0,0,0,0,1,0,0
192,192249,0,0,0,0,0,1,0,0
11,192250,0,63,,,,,,
12,192250,3,18,,,,,,
15,192250,1,,,,,,,
192,192279,0,0,0,0,0,1,0,0
11,192299,0,58,,,,,,
192,192309,0,0,0,0,0,1,0,0
12,192324,3,17,,,,,,
192,192339,0,0,0,0,0,1,0,0
11,192349,0,64,,,,,,
15,192349,1,,,,,,,
192,192369,0,0,0,0,0,1,0,0
11,192399,0,59,,,,,,
12,192399,3,18,,,,,,
192,192400,0,0,0,0,0,1,0,0
192,192429,0,0,0,0,0,1,0,0
11,192449,0,56,,,,,,
15,192449,1,,,,,,,
192,192459,0,0,0,0,0,1,0,0
12,192474,3,18,,,,,,
192,192489,0,0,0,0,0,1,0,0
11,192499,0,58,,,,,,
192,192519,0,0,0,0,0,1,0,0
192,192549,0,0,0,0,0,1,0,0
11,192550,0,56,,,,,,
12,192550,3,18,,,,,,
15,192550,1,,,,,,,
192,192579,0,0,0,0,0,1,0,0
11,192599,0,55,,,,,,
192,192609,0,0,0,0,0,1,0,0
12,192624,3,17,,,,,,
192,192639,0,0,0,0,0,1,0,0
11,192649,0,59,,,,,,
15,192649,1,,,,,,,
192,192669,0,0,0,0,0,1,0,0
11,192699,0,51,,,,,,
12,192699,3,18,,,,,,
192,192700,0,0,0,0,0,1,0,0
192,192729,0,0,0,0,0,1,0,0
11,192749,0,53,,,,,,
15,192749,1,,,,,,,
192,192759,0,0,0,0,0,1,0,0
12,192774,3,18,,,,,,
192,192789,0,0,0,0,0,1,0,0
11,192799,0,54,,,,,,
192,192819,0,0,0,0,0,1,0,0
192,192849,0,0,0,0,0,1,0,0
11,192850,0,55,,,,,,
12,192850,3,18,,,,,,
15,192850,1,,,,,,,
192,192879,0,0,0,0,0,1,0,0
11,192899,0,51,,,,,,
192,192909,0,0,0,0,0,1,0,0
12,192924,3,18,,,,,,
192,192939,0,0,0,0,0,1,0,0
11,192949,0,49,,,,,,
15,192949,1,,,,,,,
192,192969,0,0,0,0,0,1,0,0
11,192999,0,49,,,,,,
12,192999,3,18,,,,,,
192,193000,0,0,0,0,0,1,0,0
192,193029,0,0,0,0,0,1,0,0
11,193049,0,50,,,,,,
15,193049,1,,,,,,,
192,193059,0,0,0,0,0,1,0,0
12,193074,3,17,,,,,,
192,193089,0,0,0,0,0,1,0,0
11,193099,0,50,,,,,,
192,193119,0,0,0,0,0,1,0,0
192,193149,0,0,0,0,0,1,0,0
11,193150,0,48,,,,,,
12,193150,3,19,,,,,,
15,193150,1,,,,,,,
192,193179,0,0,0,0,0,1,0,0
11,193199,0,49,,,,,,
192,193209,0,0,0,0,0,1,0,0
12,193224,3,18,,,,,,
192,193239,0,0,0,0,0,1,0,0
11,193249,0,51,,,,,,
15,193249,1,,,,,,,
192,193269,0,0,0,0,0,1,0,0
12,193299,3,17,,,,,,
11,193299,0,47,,,,,,
192,193300,0,0,0,0,0,1,0,0
192,193329,0,0,0,0,0,1,0,0
11,193349,0,46,,,,,,
15,193349,1,,,,,,,
192,193359,0,0,0,0,0,1,0,0
12,193374,3,17,,,,,,
192,193389,0,0,0,0,0,1,0,0
11,193399,0,47,,,,,,
192,193419,0,0,0,0,0,1,0,0
192,193449,0,0,0,0,0,1,0,0
11,193450,0,47,,,,,,
12,193450,3,18,,,,,,
15,193450,1,,,,,,,
192,193479,0,0,0,0,0,1,0,0
11,193499,0,47,,,,,,
192,193509,0,0,0,0,0,1,0,0
12,193524,3,18,,,,,,
192,193539,0,0,0,0,0,1,0,0
11,193549,0,48,,,,,,
15,193549,1,,,,,,,
192,193569,0,0,0,0,0,1,0,0
12,193599,3,19,,,,,,
11,193599,0,47,,,,,,
192,193600,0,0,0,0,0,1,0,0
192,193629,0,0,0,0,0,1,0,0
11,193649,0,47,,,,,,
15,193649,1,,,,,,,
192,193659,0,0,0,0,0,1,0,0
12,193674,3,17,,,,,,
192,193689,0,0,0,0,0,1,0,0
11,193699,0,45,,,,,,
192,193719,0,0,0,0,0,1,0,0
192,193749,0,0,0,0,0,1,0,0
11,193750,0,45,,,,,,
12,193750,3,16,,,,,,
15,193750,1,,,,,,,
192,193779,0,0,0,0,0,1,0,0
11,193799,0,43,,,,,,
192,193809,0,0,0,0,0,1,0,0
12,193824,3,18,,,,,,
192,193839,0,0,0,0,0,1,0,0
11,193849,0,45,,,,,,
15,193849,1,,,,,,,
192,193869,0,0,0,0,0,1,0,0
11,193899,0,45,,,,,,
12,193899,3,18,,,,,,
192,193900,0,0,0,0,0,1,0,0
192,193929,0,0,0,0,0,1,0,0
11,193949,0,45,,,,,,
15,193949,1,,,,,,,
192,193959,0,0,0,0,0,1,0,0
12,193974,3,18,,,,,,
192,193989,0,0,0,0,0,1,0,0
11,193999,0,45,,,,,,
192,194019,0,0,0,0,0,1,0,0
192,194049,0,0,0,0,0,1,0,0
11,194050,0,48,,,,,,
12,194050,3,17,,,,,,
15,194050,1,,,,,,,
192,194079,0,0,0,0,0,1,0,0
11,194099,0,44,,,,,,
192,194109,0,0,0,0,0,1,0,0
12,194124,3,17,,,,,,
192,194139,0,0,0,0,0,1,0,0
11,194149,0,43,,,,,,
15,194149,1,,,,,,,
192,194169,0,0,0,0,0,1,0,0
11,194199,0,43,,,,,,
12,194199,3,18,,,,,,
192,194200,0,0,0,0,0,1,0,0
192,194229,0,0,0,0,0,1,0,0
11,194249,0,43,,,,,,
15,194249,1,,,,,,,
192,194259,0,0,0,0,0,1,0,0
12,194274,3,18,,,,,,
192,194289,0,0,0,0,0,1,0,0
11,194299,0,41,,,,,,
192,194319,0,0,0,0,0,1,0,0
192,194349,0,0,0,0,0,1,0,0
11,194350,0,43,,,,,,
12,194350,3,17,,,,,,
15,194350,1,,,,,,,
192,194379,0,0,0,0,0,1,0,0
11,194399,0,42,,,,,,
192,194409,0,0,0,0,0,1,0,0
12,194424,3,17,,,,,,
192,194439,0,0,0,0,0,1,0,0
11,194449,0,42,,,,,,
15,194449,1,,,,,,,
192,194469,0,0,0,0,0,1,0,0
12,194499,3,17,,,,,,
11,194499,0,42,,,,,,
192,194500,0,0,0,0,0,1,0,0
192,194529,0,0,0,0,0,1,0,0
11,194549,0,41,,,,,,
15,194549,1,,,,,,,
192,194559,0,0,0,0,0,1,0,0
12,194574,3,17,,,,,,
192,194589,0,0,0,0,0,1,0,0
11,194599,0,42,,,,,,
192,194619,0,0,0,0,0,1,0,0
192,194649,0,0,0,0,0,1,0,0
11,194650,0,42,,,,,,
12,194650,3,17,,,,,,
15,194650,1,,,,,,,
192,194679,0,0,0,0,0,1,0,0
11,194699,0,43,,,,,,
192,194709,0,0,0,0,0,1,0,0
12,194724,3,17,,,,,,
192,194739,0,0,0,0,0,1,0,0
192,194749,0,0,0,0,0,0,0,0
11,194750,0,40,,,,,,
15,194750,1,,,,,,,
192,194769,0,0,0,0,0,1,0,0
192,194799,0,0,0,0,0,1,0,0
11,194800,0,41,,,,,,
12,194800,3,18,,,,,,
192,194800,0,0,0,0,1,0,0,0
192,194829,0,0,0,0,0,1,0,0
11,194849,0,41,,,,,,
15,194849,1,,,,,,,
192,194859,0,0,0,0,0,1,0,0
12,194874,3,17,,,,,,
192,194889,0,0,0,0,0,1,0,0
192,194899,0,0,0,0,0,0,0,0
11,194900,0,39,,,,,,
192,194919,0,0,0,0,0,1,0,0
12,194949,3,18,,,,,,
11,194949,0,40,,,,,,
15,194950,1,,,,,,,
192,194950,0,0,0,0,0,1,0,0
192,194979,0,0,0,0,0,1,0,0
11,194999,0,39,,,,,,
192,195009,0,0,0,0,0,1,0,0
12,195024,3,17,,,,,,
192,195039,0,0,0,0,0,1,0,0
15,195049,1,,,,,,,
11,195049,0,41,,,,,,
192,195050,0,0,0,0,1,0,0,0
192,195069,0,0,0,0,0,1,0,0
12,195099,3,18,,,,,,
11,195099,0,42,,,,,,
192,195100,0,0,0,0,0,1,0,0
192,195129,0,0,0,0,0,1,0,0
11,195149,0,41,,,,,,
15,195149,1,,,,,,,
192,195159,0,0,0,0,0,1,0,0
12,195174,3,17,,,,,,
192,195189,0,0,0,0,0,1,0,0
11,195199,0,44,,,,,,
192,195219,0,0,0,0,0,1,0,0
192,195249,0,0,0,0,0,1,0,0
11,195250,0,41,,,,,,
12,195250,3,17,,,,,,
15,195250,1,,,,,,,
192,195279,0,0,0,0,0,1,0,0
192,195299,0,0,0,0,0,0,0,0
11,195300,0,39,,,,,,
192,195309,0,0,0,0,0,1,0,0
12,195324,3,18,,,,,,
192,195339,0,0,0,0,0,1,0,0
192,195349,0,0,0,0,1,0,0,0
11,195350,0,42,,,,,,
15,195350,1,,,,,,,
192,195369,0,0,0,0,0,1,0,0
192,195399,0,0,0,0,0,0,0,0
11,195400,0,40,,,,,,
12,195400,3,18,,,,,,
192,195400,0,0,0,0,0,1,0,0
192,195429,0,0,0,0,0,1,0,0
192,195449,0,0,0,0,1,0,0,0
11,195450,0,42,,,,,,
15,195450,1,,,,,,,
192,195459,0,0,0,0,0,1,0,0
12,195474,3,17,,,,,,
192,195489,0,0,0,0,0,1,0,0
192,195499,0,0,0,0,0,0,0,0
11,195500,0,40,,,,,,
192,195519,0,0,0,0,0,1,0,0
12,195549,3,18,,,,,,
11,195549,0,41,,,,,,
15,195550,1,,,,,,,
192,195550,0,0,0,0,1,0,0,0
192,195551,0,0,0,0,0,1,0,0
192,195579,0,0,0,0,0,1,0,0
192,195599,0,0,0,0,0,0,0,0
11,195600,0,40,,,,,,
192,195609,0,0,0,0,0,1,0,0
12,195624,3,18,,,,,,
192,195639,0,0,0,0,0,1,0,0
11,195649,0,38,,,,,,
15,195649,1,,,,,,,
192,195669,0,0,0,0,0,1,0,0
192,195699,0,0,0,0,0,1,0,0
11,195700,0,42,,,,,,
12,195700,3,17,,,,,,
192,195700,0,0,0,0,1,0,0,0
192,195729,0,0,0,0,0,1,0,0
192,195749,0,0,0,0,0,0,0,0
11,195750,0,40,,,,,,
15,195750,1,,,,,,,
192,195759,0,0,0,0,0,1,0,0
12,195774,3,17,,,,,,
192,195789,0,0,0,0,0,1,0,0
192,195799,0,0,0,0,1,0,0,0
11,195800,0,41,,,,,,
192,195819,0,0,0,0,0,1,0,0
192,195849,0,0,0,0,0,1,0,0
11,195850,0,40,,,,,,
12,195850,3,18,,,,,,
15,195850,1,,,,,,,
192,195851,0,0,0,0,0,0,0,0
192,195879,0,0,0,0,0,1,0,0
11,195899,0,40,,,,,,
192,195909,0,0,0,0,0,1,0,0
12,195924,3,18,,,,,,
192,195939,0,0,0,0,0,1,0,0
11,195949,0,40,,,,,,
15,195949,1,,,,,,,
192,195969,0,0,0,0,0,1,0,0
192,195999,0,0,0,0,0,1,0,0
11,196000,0,41,,,,,,
12,196000,3,17,,,,,,
192,196000,0,0,0,0,1,0,0,0
192,196029,0,0,0,0,0,1,0,0
192,196049,0,0,0,0,0,0,0,0
11,196050,0,40,,,,,,
15,196050,1,,,,,,,
192,196059,0,0,0,0,0,1,0,0
12,196074,3,17,,,,,,
192,196089,0,0,0,0,0,1,0,0
11,196099,0,40,,,,,,
192,196119,0,0,0,0,0,1,0,0
12,196149,3,17,,,,,,
11,196149,0,39,,,,,,
15,196150,1,,,,,,,
192,196150,0,0,0,0,0,1,0,0
192,196179,0,0,0,0,0,1,0,0
192,196199,0,0,0,0,1,0,0,0
11,196200,0,41,,,,,,
192,196209,0,0,0,0,0,1,0,0
12,196224,3,17,,,,,,
192,196239,0,0,0,0,0,1,0,0
11,196249,0,41,,,,,,
15,196249,1,,,,,,,
192,196269,0,0,0,0,0,1,0,0
192,196299,0,0,0,0,0,1,0,0
11,196300,0,38,,,,,,
12,196300,3,18,,,,,,
192,196300,0,0,0,0,0,0,0,0
192,196329,0,0,0,0,0,1,0,0
11,196349,0,38,,,,,,
15,196349,1,,,,,,,
192,196359,0,0,0,0,0,1,0,0
12,196374,3,17,,,,,,
192,196389,0,0,0,0,0,1,0,0
192,196399,0,0,0,0,1,0,0,0
11,196400,0,41,,,,,,
192,196419,0,0,0,0,0,1,0,0
192,196449,0,0,0,0,0,1,0,0
11,196450,0,40,,,,,,
12,196450,3,17,,,,,,
15,196450,1,,,,,,,
192,196451,0,0,0,0,0,0,0,0
192,196479,0,0,0,0,0,1,0,0
11,196499,0,39,,,,,,
192,196509,0,0,0,0,0,1,0,0
12,196524,3,18,,,,,,
192,196539,0,0,0,0,0,1,0,0
15,196549,1,,,,,,,
11,196549,0,40,,,,,,
192,196569,0,0,0,0,0,1,0,0
192,196599,0,0,0,0,0,1,0,0
11,196600,0,38,,,,,,
12,196600,3,17,,,,,,
192,196629,0,0,0,0,0,1,0,0
11,196649,0,38,,,,,,
15,196649,1,,,,,,,
192,196659,0,0,0,0,0,1,0,0
12,196674,3,18,,,,,,
192,196689,0,0,0,0,0,1,0,0
11,196699,0,40,,,,,,
192,196719,0,0,0,0,0,1,0,0
192,196749,0,0,0,0,0,1,0,0
11,196750,0,38,,,,,,
12,196750,3,18,,,,,,
15,196750,1,,,,,,,
192,196779,0,0,0,0,0,1,0,0
11,196799,0,39,,,,,,
192,196809,0,0,0,0,0,1,0,0
12,196824,3,18,,,,,,
192,196839,0,0,0,0,0,1,0,0
15,196849,1,,,,,,,
11,196849,0,41,,,,,,
192,196850,0,0,0,0,1,0,0,0
192,196869,0,0,0,0,0,1,0,0
12,196899,3,18,,,,,,
11,196899,0,42,,,,,,
192,196900,0,0,0,0,0,1,0,0
192,196929,0,0,0,0,0,1,0,0
192,196949,0,0,0,0,0,0,0,0
11,196950,0,38,,,,,,
15,196950,1,,,,,,,
192,196959,0,0,0,0,0,1,0,0
12,196974,3,17,,,,,,
192,196989,0,0,0,0,0,1,0,0
192,196999,0,0,0,0,1,0,0,0
11,197000,0,42,,,,,,
192,197019,0,0,0,0,0,1,0,0
192,197049,0,0,0,0,0,1,0,0
11,197050,0,37,,,,,,
12,197050,3,17,,,,,,
15,197050,1,,,,,,,
192,197051,0,0,0,0,0,0,0,0
192,197079,0,0,0,0,0,1,0,0
192,197099,0,0,0,0,1,0,0,0
11,197100,0,42,,,,,,
192,197109,0,0,0,0,0,1,0,0
12,197124,3,18,,,,,,
192,197139,0,0,0,0,0,1,0,0
15,197149,1,,,,,,,
11,197149,0,40,,,,,,
192,197150,0,0,0,0,0,0,0,0
192,197169,0,0,0,0,0,1,0,0
192,197199,0,0,0,0,0,1,0,0
11,197200,0,40,,,,,,
12,197200,3,18,,,,,,
192,197229,0,0,0,0,0,1,0,0
11,197249,0,40,,,,,,
15,197249,1,,,,,,,
192,197259,0,0,0,0,0,1,0,0
12,197274,3,18,,,,,,
192,197289,0,0,0,0,0,1,0,0
11,197299,0,39,,,,,,
192,197319,0,0,0,0,0,1,0,0
15,197349,1,,,,,,,
11,197349,0,39,,,,,,
12,197350,3,18,,,,,,
192,197350,0,0,0,0,0,1,0,0
192,197379,0,0,0,0,0,1,0,0
11,197399,0,39,,,,,,
192,197409,0,0,0,0,0,1,0,0
12,197424,3,18,,,,,,
192,197439,0,0,0,0,0,1,0,0
11,197449,0,40,,,,,,
15,197449,1,,,,,,,
192,197469,0,0,0,0,0,1,0,0
192,197499,0,0,0,0,0,1,0,0
11,197500,0,39,,,,,,
12,197500,3,18,,,,,,
192,197529,0,0,0,0,0,1,0,0
192,197549,0,0,0,0,1,0,0,0
11,197550,0,41,,,,,,
15,197550,1,,,,,,,
192,197559,0,0,0,0,0,1,0,0
12,197574,3,18,,,,,,
192,197589,0,0,0,0,0,1,0,0
192,197599,0,0,0,0,0,0,0,0
11,197600,0,39,,,,,,
192,197619,0,0,0,0,0,1,0,0
12,197649,3,17,,,,,,
11,197649,0,39,,,,,,
15,197650,1,,,,,,,
192,197650,0,0,0,0,0,1,0,0
192,197679,0,0,0,0,0,1,0,0
11,197699,0,40,,,,,,
192,197709,0,0,0,0,0,1,0,0
12,197724,3,17,,,,,,
192,197739,0,0,0,0,0,1,0,0
15,197749,1,,,,,,,
